CustomerID,Age,Gender,Tenure,MonthlyCharges,TotalCharges,ContractType,PaymentMethod,Churn
C08558,37,M,59,91.9,5422.1,Two Year,Mailed Check,No
C08559,55,M,36,102.41,3686.76,Two Year,Bank Transfer,Yes
C08560,42,F,54,92.88,5015.52,Month-to-Month,Mailed Check,No
C08561,45,M,24,42.91,1029.84,One Year,Mailed Check,No
C08562,22,F,36,115.66,4163.76,Month-to-Month,Bank Transfer,No
C08563,38,M,5,22.53,112.65,Two Year,Electronic Check,No
C08564,35,F,39,53.27,2077.53,One Year,Credit Card,No
C08565,64,M,6,46.01,276.06,One Year,Mailed Check,No
C08566,23,F,45,24.81,1116.45,Month-to-Month,Mailed Check,No
C08567,46,F,36,60.57,2180.52,One Year,Credit Card,No
C08568,36,M,45,82.31,3703.95,Two Year,Mailed Check,No
C08569,50,M,4,108.26,433.04,Month-to-Month,Bank Transfer,No
C08570,18,F,10,118.97,1189.7,Month-to-Month,Credit Card,Yes
C08571,62,F,52,100.81,5242.12,One Year,Credit Card,No
C08572,20,M,1,66.87,66.87,Two Year,Bank Transfer,No
C08573,59,M,21,92.37,1939.77,One Year,Bank Transfer,No
C08574,38,M,40,104.36,4174.4,Month-to-Month,Credit Card,No
C08575,52,M,39,66.53,2594.67,Month-to-Month,Bank Transfer,No
C08576,58,M,37,98.51,3644.87,Two Year,Mailed Check,Yes
C08577,57,M,3,68.27,204.81,Month-to-Month,Electronic Check,No
C08578,20,M,47,58.65,2756.55,Two Year,Mailed Check,No
C08579,42,M,31,72.61,2250.91,One Year,Bank Transfer,No
C08580,62,M,27,87.59,2364.93,Two Year,Mailed Check,Yes
C08581,55,F,17,92.69,1575.73,One Year,Electronic Check,No
C08582,62,M,23,55.67,1280.41,One Year,Electronic Check,No
C08583,37,M,13,77.13,1002.69,Month-to-Month,Electronic Check,Yes
C08584,69,F,47,110.99,5216.53,One Year,Bank Transfer,Yes
C08585,61,F,27,117.63,3176.01,Month-to-Month,Bank Transfer,No
C08586,62,F,51,42.72,2178.72,Two Year,Bank Transfer,No
C08587,51,F,20,39.28,785.6,Two Year,Electronic Check,No
C08588,38,F,46,87.67,4032.82,One Year,Bank Transfer,No
C08589,65,F,53,61.47,3257.91,Two Year,Credit Card,No
C08590,40,M,13,22.42,291.46,One Year,Mailed Check,No
C08591,23,F,44,54.69,2406.36,Two Year,Mailed Check,No
C08592,68,F,24,100.67,2416.08,One Year,Credit Card,No
C08593,30,F,55,99.74,5485.7,One Year,Bank Transfer,Yes
C08594,66,M,41,69.47,2848.27,Two Year,Mailed Check,No
C08595,40,F,59,67.26,3968.34,Two Year,Electronic Check,No
C08596,26,M,3,77.95,233.85,Two Year,Mailed Check,Yes
C08597,34,F,43,41.94,1803.42,Two Year,Mailed Check,No
C08598,19,F,10,72.6,726.0,One Year,Mailed Check,No
C08599,36,M,1,21.1,21.1,One Year,Bank Transfer,No
C08600,36,M,49,67.56,3310.44,Two Year,Credit Card,No
C08601,24,F,58,53.61,3109.38,Two Year,Mailed Check,No
C08602,59,M,13,87.49,1137.37,Month-to-Month,Electronic Check,Yes
C08603,59,M,14,83.84,1173.76,One Year,Mailed Check,No
C08604,37,F,33,58.08,1916.64,One Year,Bank Transfer,No
C08605,26,F,2,20.73,41.46,Two Year,Bank Transfer,Yes
C08606,34,F,2,45.23,90.46,Month-to-Month,Electronic Check,No
C08607,44,M,39,83.33,3249.87,Two Year,Mailed Check,No
C08608,64,F,41,27.24,1116.84,One Year,Mailed Check,Yes
C08609,19,F,56,30.76,1722.56,One Year,Electronic Check,No
C08610,53,M,31,84.7,2625.7,Month-to-Month,Credit Card,No
C08611,36,M,4,95.58,382.32,Two Year,Bank Transfer,No
C08612,34,F,34,52.15,1773.1,Month-to-Month,Credit Card,No
C08613,22,M,19,68.97,1310.43,Two Year,Credit Card,No
C08614,56,F,58,114.57,6645.06,Month-to-Month,Mailed Check,Yes
C08615,35,M,37,114.55,4238.35,Two Year,Electronic Check,No
C08616,24,F,9,50.75,456.75,Two Year,Bank Transfer,No
C08617,34,M,24,101.0,2424.0,Two Year,Credit Card,No
C08618,56,M,13,79.39,1032.07,One Year,Credit Card,No
C08619,53,M,44,117.55,5172.2,Two Year,Mailed Check,No
C08620,57,M,30,67.76,2032.8,One Year,Mailed Check,No
C08621,62,F,19,97.47,1851.93,Month-to-Month,Mailed Check,No
C08622,21,M,41,96.81,3969.21,Two Year,Electronic Check,No
C08623,55,F,10,69.74,697.4,One Year,Bank Transfer,No
C08624,42,M,51,99.56,5077.56,Month-to-Month,Bank Transfer,No
C08625,22,M,42,46.1,1936.2,Two Year,Mailed Check,No
C08626,47,F,44,32.23,1418.12,Month-to-Month,Credit Card,No
C08627,29,M,14,62.52,875.28,One Year,Mailed Check,No
C08628,21,M,40,114.36,4574.4,One Year,Mailed Check,No
C08629,41,F,48,70.07,3363.36,Two Year,Electronic Check,No
C08630,46,M,49,83.53,4092.97,One Year,Mailed Check,No
C08631,26,F,20,82.42,1648.4,One Year,Bank Transfer,No
C08632,21,M,4,33.26,133.04,Month-to-Month,Mailed Check,No
C08633,68,M,38,59.03,2243.14,Two Year,Bank Transfer,No
C08634,41,M,44,90.69,3990.36,Two Year,Credit Card,No
C08635,31,F,50,117.2,5860.0,Two Year,Bank Transfer,No
C08636,22,M,39,36.8,1435.2,Month-to-Month,Bank Transfer,No
C08637,35,M,5,61.04,305.2,One Year,Mailed Check,No
C08638,59,M,42,29.51,1239.42,Two Year,Bank Transfer,No
C08639,36,M,32,44.24,1415.68,Two Year,Bank Transfer,No
C08640,29,M,6,57.68,346.08,Month-to-Month,Credit Card,No
C08641,35,M,59,74.06,4369.54,Month-to-Month,Bank Transfer,No
C08642,34,M,14,43.06,602.84,Two Year,Bank Transfer,No
C08643,47,M,6,42.76,256.56,Two Year,Mailed Check,Yes
C08644,41,M,14,97.78,1368.92,Month-to-Month,Electronic Check,No
C08645,28,F,12,116.26,1395.12,Month-to-Month,Mailed Check,No
C08646,52,M,27,52.36,1413.72,Month-to-Month,Credit Card,No
C08647,40,F,54,88.8,4795.2,Month-to-Month,Mailed Check,No
C08648,34,F,26,45.81,1191.06,One Year,Bank Transfer,Yes
C08649,18,F,12,112.8,1353.6,One Year,Electronic Check,No
C08650,32,M,8,87.29,698.32,Two Year,Mailed Check,No
C08651,49,F,10,100.27,1002.7,One Year,Mailed Check,No
C08652,26,F,16,24.94,399.04,Month-to-Month,Credit Card,No
C08653,32,F,52,79.85,4152.2,Two Year,Bank Transfer,Yes
C08654,45,M,26,72.76,1891.76,Month-to-Month,Mailed Check,No
C08655,41,F,8,49.3,394.4,One Year,Mailed Check,No
C08656,52,M,41,46.24,1895.84,Month-to-Month,Electronic Check,No
C08657,39,F,45,78.0,3510.0,Two Year,Credit Card,No
C08658,44,F,29,90.65,2628.85,One Year,Bank Transfer,No
C08659,36,M,20,23.32,466.4,Two Year,Mailed Check,Yes
C08660,62,M,17,76.74,1304.58,One Year,Electronic Check,No
C08661,29,F,19,37.05,703.95,Month-to-Month,Mailed Check,No
C08662,37,F,17,34.04,578.68,Two Year,Mailed Check,No
C08663,18,F,39,82.31,3210.09,One Year,Credit Card,No
C08664,38,M,1,51.09,51.09,One Year,Electronic Check,Yes
C08665,66,M,59,64.09,3781.31,One Year,Electronic Check,Yes
C08666,62,F,52,56.0,2912.0,One Year,Bank Transfer,No
C08667,18,F,29,84.83,2460.07,Month-to-Month,Mailed Check,No
C08668,27,M,14,67.01,938.14,Month-to-Month,Electronic Check,No
C08669,64,M,17,116.35,1977.95,One Year,Mailed Check,No
C08670,49,F,13,55.24,718.12,Month-to-Month,Mailed Check,Yes
C08671,56,M,29,94.03,2726.87,Month-to-Month,Bank Transfer,No
C08672,39,F,34,45.73,1554.82,One Year,Bank Transfer,No
C08673,35,M,27,70.88,1913.76,Month-to-Month,Electronic Check,No
C08674,65,F,46,75.26,3461.96,Two Year,Mailed Check,No
C08675,63,F,33,52.91,1746.03,Two Year,Electronic Check,Yes
C08676,49,F,29,67.18,1948.22,Month-to-Month,Mailed Check,No
C08677,44,M,37,47.93,1773.41,One Year,Electronic Check,No
C08678,45,F,39,20.6,803.4,Two Year,Electronic Check,No
C08679,35,F,19,41.56,789.64,Month-to-Month,Mailed Check,No
C08680,56,M,46,90.01,4140.46,Month-to-Month,Credit Card,No
C08681,66,F,24,97.1,2330.4,One Year,Bank Transfer,Yes
C08682,46,F,14,48.02,672.28,One Year,Mailed Check,No
C08683,35,F,47,60.8,2857.6,Month-to-Month,Electronic Check,No
C08684,61,M,37,23.74,878.38,One Year,Credit Card,No
C08685,25,M,5,43.71,218.55,Two Year,Electronic Check,No
C08686,48,M,53,97.92,5189.76,Two Year,Credit Card,No
C08687,51,M,24,80.6,1934.4,Month-to-Month,Mailed Check,Yes
C08688,24,F,34,40.58,1379.72,Month-to-Month,Bank Transfer,No
C08689,53,M,50,45.74,2287.0,One Year,Electronic Check,Yes
C08690,35,M,31,101.68,3152.08,Two Year,Credit Card,No
C08691,55,M,30,40.91,1227.3,One Year,Credit Card,No
C08692,26,F,56,53.42,2991.52,Month-to-Month,Bank Transfer,No
C08693,26,F,9,86.44,777.96,Month-to-Month,Electronic Check,No
C08694,63,F,27,76.11,2054.97,Month-to-Month,Mailed Check,Yes
C08695,25,M,28,66.09,1850.52,Month-to-Month,Mailed Check,No
C08696,68,F,42,109.97,4618.74,Month-to-Month,Electronic Check,No
C08697,52,F,26,41.97,1091.22,Month-to-Month,Bank Transfer,No
C08698,35,M,18,94.14,1694.52,One Year,Bank Transfer,No
C08699,22,F,36,35.91,1292.76,One Year,Bank Transfer,No
C08700,31,M,8,81.57,652.56,One Year,Credit Card,Yes
C08701,45,M,18,107.06,1927.08,Two Year,Credit Card,No
C08702,47,F,20,65.79,1315.8,One Year,Bank Transfer,No
C08703,21,M,58,92.43,5360.94,Month-to-Month,Electronic Check,Yes
C08704,56,M,32,102.04,3265.28,One Year,Mailed Check,No
C08705,37,M,29,33.6,974.4,One Year,Credit Card,No
C08706,42,M,49,90.58,4438.42,Two Year,Bank Transfer,No
C08707,45,M,48,111.98,5375.04,Month-to-Month,Credit Card,No
C08708,29,M,18,77.64,1397.52,Two Year,Credit Card,Yes
C08709,19,F,7,38.61,270.27,Two Year,Bank Transfer,No
C08710,60,M,1,32.69,32.69,Two Year,Electronic Check,No
C08711,31,M,28,45.97,1287.16,One Year,Mailed Check,No
C08712,39,M,33,30.35,1001.55,Month-to-Month,Electronic Check,No
C08713,48,M,50,71.34,3567.0,Month-to-Month,Credit Card,No
C08714,40,F,4,26.97,107.88,Two Year,Electronic Check,No
C08715,65,F,55,42.34,2328.7,Month-to-Month,Electronic Check,No
C08716,37,M,20,63.99,1279.8,Month-to-Month,Mailed Check,No
C08717,55,F,53,67.39,3571.67,Two Year,Bank Transfer,No
C08718,21,M,52,76.54,3980.08,One Year,Bank Transfer,Yes
C08719,32,M,36,90.56,3260.16,Two Year,Bank Transfer,No
C08720,41,M,57,24.72,1409.04,Two Year,Electronic Check,No
C08721,42,M,31,28.06,869.86,One Year,Electronic Check,No
C08722,18,F,38,26.09,991.42,One Year,Mailed Check,Yes
C08723,24,F,28,62.32,1744.96,One Year,Bank Transfer,No
C08724,48,M,3,24.18,72.54,One Year,Mailed Check,No
C08725,29,M,6,94.61,567.66,Two Year,Mailed Check,No
C08726,59,F,45,42.3,1903.5,One Year,Electronic Check,Yes
C08727,22,F,23,113.92,2620.16,Month-to-Month,Bank Transfer,Yes
C08728,61,M,7,68.64,480.48,Two Year,Credit Card,No
C08729,67,F,56,64.63,3619.28,Two Year,Credit Card,Yes
C08730,59,M,36,98.05,3529.8,One Year,Electronic Check,No
C08731,55,F,1,91.32,91.32,One Year,Electronic Check,No
C08732,29,F,6,80.73,484.38,Month-to-Month,Electronic Check,No
C08733,56,F,24,113.51,2724.24,One Year,Electronic Check,Yes
C08734,35,F,37,62.23,2302.51,Two Year,Credit Card,No
C08735,19,M,45,100.85,4538.25,One Year,Bank Transfer,Yes
C08736,27,M,51,58.01,2958.51,Month-to-Month,Mailed Check,Yes
C08737,32,F,36,103.83,3737.88,Two Year,Credit Card,Yes
C08738,47,M,24,45.95,1102.8,Two Year,Bank Transfer,Yes
C08739,61,F,38,48.93,1859.34,One Year,Electronic Check,No
C08740,34,F,45,87.79,3950.55,Month-to-Month,Mailed Check,No
C08741,21,M,29,41.27,1196.83,Month-to-Month,Bank Transfer,No
C08742,24,M,37,42.92,1588.04,One Year,Bank Transfer,No
C08743,58,M,45,50.53,2273.85,Two Year,Mailed Check,No
C08744,48,F,32,87.89,2812.48,Two Year,Bank Transfer,No
C08745,68,M,25,108.94,2723.5,Two Year,Bank Transfer,Yes
C08746,56,M,10,87.46,874.6,One Year,Mailed Check,Yes
C08747,51,M,35,102.78,3597.3,Two Year,Mailed Check,Yes
C08748,23,M,55,74.36,4089.8,Two Year,Credit Card,No
C08749,67,F,25,26.89,672.25,One Year,Electronic Check,No
C08750,55,F,27,30.05,811.35,Two Year,Electronic Check,No
C08751,62,F,45,75.44,3394.8,One Year,Bank Transfer,No
C08752,68,F,32,52.78,1688.96,Month-to-Month,Electronic Check,No
C08753,51,F,59,42.06,2481.54,Month-to-Month,Credit Card,No
C08754,61,F,12,66.63,799.56,One Year,Bank Transfer,No
C08755,32,F,4,86.65,346.6,One Year,Electronic Check,Yes
C08756,31,M,42,58.5,2457.0,One Year,Electronic Check,No
C08757,23,F,26,100.25,2606.5,Two Year,Bank Transfer,No
C08758,67,F,3,93.85,281.55,Two Year,Mailed Check,No
C08759,54,F,17,93.49,1589.33,One Year,Credit Card,No
C08760,67,F,9,118.52,1066.68,One Year,Bank Transfer,No
C08761,49,M,29,49.52,1436.08,Two Year,Bank Transfer,No
C08762,20,F,1,84.47,84.47,Two Year,Electronic Check,No
C08763,20,F,18,105.55,1899.9,One Year,Mailed Check,No
C08764,39,M,41,77.95,3195.95,Two Year,Electronic Check,No
C08765,39,F,53,98.95,5244.35,Two Year,Bank Transfer,No
C08766,27,F,20,61.45,1229.0,Month-to-Month,Bank Transfer,No
C08767,68,F,57,79.05,4505.85,One Year,Electronic Check,No
C08768,20,F,41,25.57,1048.37,One Year,Mailed Check,No
C08769,29,F,34,118.58,4031.72,Two Year,Bank Transfer,Yes
C08770,46,F,51,100.0,5100.0,Month-to-Month,Credit Card,No
C08771,65,F,28,106.88,2992.64,One Year,Mailed Check,No
C08772,34,M,48,89.43,4292.64,One Year,Bank Transfer,No
C08773,24,M,35,38.61,1351.35,Two Year,Mailed Check,No
C08774,30,F,16,23.1,369.6,One Year,Mailed Check,No
C08775,19,M,21,106.47,2235.87,Two Year,Credit Card,No
C08776,21,F,13,59.63,775.19,Month-to-Month,Bank Transfer,No
C08777,27,M,35,46.39,1623.65,Month-to-Month,Mailed Check,No
C08778,56,F,42,76.17,3199.14,One Year,Bank Transfer,No
C08779,41,M,54,62.09,3352.86,Two Year,Bank Transfer,No
C08780,34,F,32,85.17,2725.44,Month-to-Month,Mailed Check,No
C08781,69,M,50,68.38,3419.0,One Year,Electronic Check,No
C08782,23,M,38,89.72,3409.36,One Year,Mailed Check,No
C08783,36,F,6,105.34,632.04,One Year,Electronic Check,Yes
C08784,22,F,50,39.56,1978.0,Two Year,Electronic Check,No
C08785,49,M,38,52.94,2011.72,Two Year,Electronic Check,Yes
C08786,27,M,38,63.68,2419.84,Month-to-Month,Electronic Check,No
C08787,26,F,54,116.21,6275.34,Two Year,Mailed Check,No
C08788,44,M,13,56.53,734.89,Two Year,Electronic Check,Yes
C08789,30,F,46,58.11,2673.06,One Year,Bank Transfer,No
C08790,36,M,53,85.35,4523.55,One Year,Mailed Check,No
C08791,38,M,39,61.92,2414.88,Month-to-Month,Credit Card,No
C08792,41,F,13,115.12,1496.56,One Year,Electronic Check,No
C08793,55,F,47,109.45,5144.15,One Year,Mailed Check,No
C08794,21,F,12,71.34,856.08,One Year,Electronic Check,No
C08795,41,M,53,84.48,4477.44,Two Year,Bank Transfer,No
C08796,52,M,59,25.8,1522.2,One Year,Electronic Check,No
C08797,20,M,33,89.57,2955.81,Month-to-Month,Mailed Check,No
C08798,21,F,28,90.72,2540.16,Month-to-Month,Bank Transfer,No
C08799,54,M,57,55.92,3187.44,One Year,Electronic Check,No
C08800,57,M,3,41.97,125.91,One Year,Credit Card,Yes
C08801,65,F,18,111.51,2007.18,Month-to-Month,Electronic Check,Yes
C08802,52,M,26,62.67,1629.42,Two Year,Electronic Check,No
C08803,48,M,54,85.37,4609.98,One Year,Bank Transfer,No
C08804,61,F,40,23.33,933.2,Month-to-Month,Electronic Check,Yes
C08805,42,F,2,61.41,122.82,Two Year,Mailed Check,No
C08806,57,F,4,101.73,406.92,Month-to-Month,Mailed Check,No
C08807,30,F,50,58.76,2938.0,Two Year,Bank Transfer,No
C08808,21,F,28,80.32,2248.96,Month-to-Month,Mailed Check,Yes
C08809,63,F,28,40.99,1147.72,Month-to-Month,Credit Card,Yes
C08810,31,F,25,61.65,1541.25,Two Year,Electronic Check,Yes
C08811,30,F,26,112.76,2931.76,One Year,Bank Transfer,No
C08812,44,F,45,76.65,3449.25,Month-to-Month,Mailed Check,No
C08813,23,M,47,110.19,5178.93,One Year,Credit Card,No
C08814,34,F,2,110.2,220.4,Month-to-Month,Credit Card,No
C08815,53,F,42,114.41,4805.22,Two Year,Bank Transfer,No
C08816,57,M,34,109.54,3724.36,One Year,Bank Transfer,Yes
C08817,66,F,30,20.33,609.9,Two Year,Mailed Check,Yes
C08818,52,M,21,113.4,2381.4,Two Year,Electronic Check,No
C08819,34,M,44,33.75,1485.0,One Year,Credit Card,No
C08820,58,F,37,23.99,887.63,One Year,Credit Card,No
C08821,19,M,44,25.54,1123.76,One Year,Bank Transfer,Yes
C08822,30,F,23,54.89,1262.47,Two Year,Credit Card,Yes
C08823,69,F,33,82.08,2708.64,Two Year,Bank Transfer,No
C08824,19,M,2,60.23,120.46,Two Year,Electronic Check,Yes
C08825,69,M,27,22.56,609.12,One Year,Bank Transfer,Yes
C08826,45,M,48,67.65,3247.2,Month-to-Month,Electronic Check,No
C08827,60,F,59,64.21,3788.39,One Year,Mailed Check,No
C08828,43,F,22,95.68,2104.96,Month-to-Month,Bank Transfer,No
C08829,39,M,34,47.96,1630.64,Two Year,Mailed Check,No
C08830,64,F,16,41.75,668.0,Month-to-Month,Electronic Check,No
C08831,60,F,20,45.59,911.8,One Year,Credit Card,No
C08832,20,M,26,50.37,1309.62,One Year,Mailed Check,No
C08833,52,M,16,79.92,1278.72,One Year,Bank Transfer,No
C08834,29,M,6,67.15,402.9,Month-to-Month,Bank Transfer,Yes
C08835,41,M,45,53.69,2416.05,One Year,Mailed Check,No
C08836,22,M,44,57.43,2526.92,Month-to-Month,Mailed Check,No
C08837,37,M,23,57.09,1313.07,Two Year,Mailed Check,No
C08838,56,M,42,117.24,4924.08,Month-to-Month,Bank Transfer,No
C08839,56,M,37,43.3,1602.1,Two Year,Mailed Check,Yes
C08840,30,M,8,101.81,814.48,Month-to-Month,Mailed Check,No
C08841,58,M,6,90.82,544.92,Two Year,Electronic Check,Yes
C08842,62,F,37,20.56,760.72,One Year,Mailed Check,No
C08843,29,F,52,119.32,6204.64,Month-to-Month,Mailed Check,Yes
C08844,30,M,22,95.64,2104.08,Two Year,Bank Transfer,No
C08845,27,F,6,88.24,529.44,One Year,Bank Transfer,No
C08846,50,F,54,60.53,3268.62,One Year,Credit Card,No
C08847,57,F,32,75.52,2416.64,Two Year,Bank Transfer,No
C08848,33,F,17,45.33,770.61,Two Year,Bank Transfer,Yes
C08849,62,F,38,23.55,894.9,Month-to-Month,Bank Transfer,No
C08850,52,F,17,103.6,1761.2,Two Year,Bank Transfer,No
C08851,20,M,37,109.65,4057.05,Two Year,Mailed Check,No
C08852,22,M,23,36.25,833.75,One Year,Credit Card,No
C08853,43,F,49,98.71,4836.79,Two Year,Bank Transfer,Yes
C08854,28,F,49,94.12,4611.88,Two Year,Mailed Check,No
C08855,24,M,13,37.84,491.92,Two Year,Bank Transfer,Yes
C08856,27,F,32,62.18,1989.76,One Year,Credit Card,No
C08857,59,F,22,62.28,1370.16,One Year,Electronic Check,No
C08858,69,F,7,96.0,672.0,One Year,Electronic Check,No
C08859,51,F,22,103.77,2282.94,One Year,Credit Card,Yes
C08860,20,F,21,29.48,619.08,Month-to-Month,Mailed Check,No
C08861,25,M,6,76.3,457.8,One Year,Mailed Check,No
C08862,48,M,14,96.17,1346.38,One Year,Credit Card,No
C08863,28,F,16,98.62,1577.92,Month-to-Month,Electronic Check,No
C08864,62,M,3,34.8,104.4,Month-to-Month,Bank Transfer,Yes
C08865,24,F,9,72.55,652.95,Month-to-Month,Electronic Check,No
C08866,62,F,47,105.76,4970.72,Two Year,Bank Transfer,No
C08867,19,F,21,51.85,1088.85,One Year,Credit Card,No
C08868,23,F,50,62.51,3125.5,Two Year,Credit Card,Yes
C08869,58,F,30,100.44,3013.2,Month-to-Month,Credit Card,No
C08870,49,F,30,28.93,867.9,Month-to-Month,Electronic Check,Yes
C08871,37,F,42,105.95,4449.9,Month-to-Month,Credit Card,No
C08872,51,F,42,51.12,2147.04,Month-to-Month,Electronic Check,No
C08873,67,F,32,20.15,644.8,Two Year,Mailed Check,Yes
C08874,33,M,23,43.42,998.66,Month-to-Month,Bank Transfer,Yes
C08875,42,F,3,28.95,86.85,One Year,Bank Transfer,No
C08876,29,M,1,29.24,29.24,One Year,Bank Transfer,No
C08877,24,M,3,89.28,267.84,One Year,Credit Card,No
C08878,56,F,57,41.4,2359.8,Two Year,Bank Transfer,No
C08879,34,M,37,113.47,4198.39,Month-to-Month,Credit Card,Yes
C08880,62,F,7,71.64,501.48,Two Year,Electronic Check,No
C08881,28,F,3,66.01,198.03,One Year,Credit Card,No
C08882,23,F,36,63.43,2283.48,Month-to-Month,Bank Transfer,No
C08883,40,F,49,89.26,4373.74,Two Year,Credit Card,No
C08884,44,M,3,65.23,195.69,Month-to-Month,Credit Card,No
C08885,63,M,55,32.86,1807.3,Month-to-Month,Electronic Check,No
C08886,23,F,4,108.02,432.08,Two Year,Credit Card,No
C08887,55,M,31,62.84,1948.04,One Year,Bank Transfer,Yes
C08888,19,M,2,27.4,54.8,Two Year,Credit Card,No
C08889,39,M,14,72.94,1021.16,Two Year,Mailed Check,No
C08890,37,F,37,84.73,3135.01,One Year,Credit Card,No
C08891,42,M,31,47.56,1474.36,Two Year,Mailed Check,No
C08892,32,M,53,100.03,5301.59,Month-to-Month,Bank Transfer,No
C08893,66,M,2,86.98,173.96,One Year,Mailed Check,No
C08894,46,F,31,85.03,2635.93,Two Year,Mailed Check,No
C08895,25,M,47,62.08,2917.76,Month-to-Month,Mailed Check,No
C08896,54,M,43,116.19,4996.17,One Year,Mailed Check,No
C08897,66,F,22,47.42,1043.24,Two Year,Mailed Check,No
C08898,69,M,10,77.77,777.7,One Year,Credit Card,No
C08899,50,F,52,50.91,2647.32,Month-to-Month,Electronic Check,Yes
C08900,39,F,30,94.48,2834.4,Month-to-Month,Mailed Check,No
C08901,67,F,33,24.78,817.74,One Year,Bank Transfer,Yes
C08902,64,F,19,24.59,467.21,Month-to-Month,Bank Transfer,No
C08903,22,F,46,101.09,4650.14,Month-to-Month,Credit Card,No
C08904,56,F,25,63.43,1585.75,One Year,Electronic Check,No
C08905,35,M,58,54.12,3138.96,One Year,Electronic Check,No
C08906,55,F,55,80.75,4441.25,Two Year,Mailed Check,No
C08907,54,M,54,90.19,4870.26,Two Year,Bank Transfer,No
C08908,47,M,46,40.12,1845.52,One Year,Bank Transfer,No
C08909,68,F,1,38.54,38.54,Month-to-Month,Credit Card,Yes
C08910,48,M,32,115.82,3706.24,Month-to-Month,Mailed Check,No
C08911,27,M,25,78.97,1974.25,One Year,Bank Transfer,No
C08912,32,M,41,59.01,2419.41,One Year,Mailed Check,Yes
C08913,59,F,17,100.14,1702.38,One Year,Electronic Check,No
C08914,65,M,14,72.52,1015.28,Month-to-Month,Mailed Check,No
C08915,61,M,45,44.17,1987.65,Two Year,Mailed Check,Yes
C08916,35,F,13,40.67,528.71,Two Year,Credit Card,Yes
C08917,40,M,38,59.69,2268.22,Month-to-Month,Credit Card,Yes
C08918,50,M,39,105.99,4133.61,Two Year,Electronic Check,No
C08919,33,M,2,26.14,52.28,One Year,Electronic Check,Yes
C08920,55,F,32,41.85,1339.2,One Year,Mailed Check,No
C08921,52,M,32,109.32,3498.24,Month-to-Month,Bank Transfer,No
C08922,51,M,58,32.17,1865.86,Month-to-Month,Mailed Check,No
C08923,45,F,40,82.96,3318.4,One Year,Electronic Check,No
C08924,19,F,56,41.35,2315.6,One Year,Credit Card,No
C08925,47,F,6,80.59,483.54,Month-to-Month,Credit Card,No
C08926,30,M,25,58.31,1457.75,Month-to-Month,Electronic Check,No
C08927,58,F,3,30.17,90.51,One Year,Mailed Check,No
C08928,33,F,18,78.25,1408.5,One Year,Bank Transfer,No
C08929,22,F,50,88.3,4415.0,Two Year,Credit Card,Yes
C08930,45,M,54,88.03,4753.62,Two Year,Mailed Check,No
C08931,56,F,55,83.7,4603.5,One Year,Bank Transfer,Yes
C08932,62,F,38,70.02,2660.76,Month-to-Month,Electronic Check,No
C08933,37,F,43,71.95,3093.85,Two Year,Mailed Check,No
C08934,41,F,3,83.56,250.68,Two Year,Bank Transfer,No
C08935,44,F,48,89.03,4273.44,One Year,Mailed Check,No
C08936,47,M,5,85.49,427.45,Month-to-Month,Credit Card,No
C08937,62,M,24,78.69,1888.56,Month-to-Month,Electronic Check,No
C08938,44,F,54,35.58,1921.32,One Year,Credit Card,No
C08939,43,F,34,41.06,1396.04,Month-to-Month,Credit Card,No
C08940,24,F,47,46.02,2162.94,One Year,Mailed Check,Yes
C08941,59,M,48,111.97,5374.56,Month-to-Month,Electronic Check,Yes
C08942,64,M,39,95.94,3741.66,One Year,Mailed Check,Yes
C08943,55,M,48,75.29,3613.92,Month-to-Month,Bank Transfer,No
C08944,22,M,24,45.21,1085.04,One Year,Electronic Check,No
C08945,40,F,36,31.09,1119.24,One Year,Credit Card,No
C08946,45,F,28,109.88,3076.64,Month-to-Month,Credit Card,Yes
C08947,51,F,48,109.27,5244.96,One Year,Credit Card,No
C08948,32,F,49,31.07,1522.43,Two Year,Mailed Check,No
C08949,49,M,34,99.72,3390.48,Month-to-Month,Mailed Check,No
C08950,43,F,16,64.66,1034.56,One Year,Mailed Check,No
C08951,65,M,36,52.4,1886.4,Month-to-Month,Electronic Check,No
C08952,48,M,7,93.91,657.37,Month-to-Month,Electronic Check,Yes
C08953,36,F,18,81.43,1465.74,One Year,Electronic Check,No
C08954,26,M,6,98.0,588.0,Two Year,Electronic Check,No
C08955,46,M,50,27.43,1371.5,Month-to-Month,Bank Transfer,Yes
C08956,68,F,28,51.86,1452.08,Two Year,Credit Card,No
C08957,56,M,39,51.93,2025.27,Two Year,Mailed Check,No
C08958,21,M,34,52.98,1801.32,One Year,Mailed Check,No
C08959,20,F,51,70.25,3582.75,One Year,Bank Transfer,No
C08960,46,M,41,48.3,1980.3,Month-to-Month,Credit Card,No
C08961,69,M,29,64.44,1868.76,One Year,Credit Card,No
C08962,28,F,4,56.78,227.12,Month-to-Month,Bank Transfer,No
C08963,50,M,14,93.53,1309.42,Month-to-Month,Electronic Check,No
C08964,55,F,5,80.35,401.75,Two Year,Credit Card,No
C08965,28,M,25,85.36,2134.0,One Year,Electronic Check,No
C08966,44,M,39,41.06,1601.34,One Year,Bank Transfer,No
C08967,50,F,8,52.55,420.4,Month-to-Month,Mailed Check,Yes
C08968,38,F,15,22.12,331.8,Two Year,Mailed Check,No
C08969,56,M,59,30.84,1819.56,One Year,Mailed Check,No
