CustomerID,Age,Gender,Tenure,MonthlyCharges,TotalCharges,ContractType,PaymentMethod,Churn
C04171,45,F,70,30.22,2115.4,Two Year,Electronic Check,No
C04172,47,F,70,34.29,2400.3,Month-to-Month,Bank Transfer,No
C04173,43,M,26,106.2,2761.2,Two Year,Electronic Check,Yes
C04174,65,F,43,59.89,2575.27,One Year,Mailed Check,No
C04175,38,M,32,36.93,1181.76,One Year,Electronic Check,Yes
C04176,45,M,32,71.07,2274.24,Two Year,Credit Card,No
C04177,73,M,43,61.67,2651.81,Month-to-Month,Mailed Check,No
C04178,43,M,19,41.92,796.48,Month-to-Month,Bank Transfer,Yes
C04179,79,M,35,92.08,3222.8,Two Year,Mailed Check,Yes
C04180,50,F,6,83.13,498.78,Month-to-Month,Bank Transfer,Yes
C04181,38,F,31,29.97,929.07,Month-to-Month,Bank Transfer,Yes
C04182,52,F,66,112.54,7427.64,Two Year,Mailed Check,No
C04183,69,M,38,75.85,2882.3,One Year,Bank Transfer,Yes
C04184,51,F,23,45.02,1035.46,Month-to-Month,Mailed Check,Yes
C04185,58,F,69,40.63,2803.47,One Year,Credit Card,No
C04186,68,F,53,33.59,1780.27,Month-to-Month,Credit Card,No
C04187,64,F,37,62.46,2311.02,Two Year,Electronic Check,No
C04188,35,F,31,33.55,1040.05,Month-to-Month,Credit Card,Yes
C04189,75,M,44,61.58,2709.52,One Year,Bank Transfer,No
C04190,28,M,60,34.88,2092.8,Two Year,Electronic Check,No
C04191,74,F,69,85.68,5911.92,Month-to-Month,Electronic Check,No
C04192,40,M,52,98.52,5123.04,Two Year,Mailed Check,Yes
C04193,65,M,50,74.95,3747.5,Two Year,Electronic Check,No
C04194,39,F,55,88.01,4840.55,One Year,Mailed Check,No
C04195,34,F,26,113.84,2959.84,Month-to-Month,Electronic Check,Yes
C04196,22,M,37,83.84,3102.08,One Year,Credit Card,No
C04197,61,F,61,56.42,3441.62,Two Year,Mailed Check,No
C04198,28,M,17,64.95,1104.15,Month-to-Month,Bank Transfer,Yes
C04199,47,M,63,106.05,6681.15,One Year,Electronic Check,No
C04200,32,F,29,33.07,959.03,Month-to-Month,Credit Card,No
C04201,44,M,48,52.57,2523.36,Month-to-Month,Credit Card,No
C04202,52,M,40,77.73,3109.2,Month-to-Month,Mailed Check,No
C04203,50,M,12,87.64,1051.68,Two Year,Mailed Check,Yes
C04204,37,F,33,96.35,3179.55,One Year,Mailed Check,Yes
C04205,78,F,24,51.82,1243.68,Month-to-Month,Bank Transfer,No
C04206,33,F,65,34.59,2248.35,Two Year,Bank Transfer,No
C04207,51,F,17,115.48,1963.16,One Year,Bank Transfer,Yes
C04208,19,M,4,27.64,110.56,Two Year,Electronic Check,Yes
C04209,52,F,18,29.58,532.44,Month-to-Month,Bank Transfer,No
C04210,57,F,41,69.49,2849.09,Two Year,Mailed Check,No
C04211,73,F,17,101.93,1732.81,One Year,Credit Card,Yes
C04212,45,F,31,97.45,3020.95,One Year,Credit Card,No
C04213,64,M,20,113.77,2275.4,Month-to-Month,Mailed Check,Yes
C04214,56,M,9,34.16,307.44,Month-to-Month,Bank Transfer,Yes
C04215,23,M,36,57.57,2072.52,Month-to-Month,Bank Transfer,No
C04216,26,F,48,48.21,2314.08,Two Year,Mailed Check,No
C04217,37,F,12,106.09,1273.08,Month-to-Month,Credit Card,Yes
C04218,77,M,54,68.84,3717.36,One Year,Electronic Check,No
C04219,18,F,16,22.68,362.88,Month-to-Month,Credit Card,No
C04220,25,F,8,90.8,726.4,Month-to-Month,Bank Transfer,Yes
C04221,72,M,43,58.87,2531.41,Month-to-Month,Credit Card,No
C04222,40,M,45,73.11,3289.95,Two Year,Bank Transfer,Yes
C04223,20,F,7,109.38,765.66,Two Year,Credit Card,Yes
C04224,21,F,36,45.67,1644.12,Two Year,Mailed Check,Yes
C04225,75,F,18,44.03,792.54,Two Year,Bank Transfer,Yes
C04226,42,M,62,46.32,2871.84,Month-to-Month,Electronic Check,No
C04227,64,M,45,53.81,2421.45,Two Year,Electronic Check,Yes
C04228,55,M,70,30.74,2151.8,Month-to-Month,Mailed Check,No
C04229,32,M,25,89.72,2243.0,Two Year,Credit Card,Yes
C04230,38,F,45,40.74,1833.3,Month-to-Month,Mailed Check,No
C04231,52,M,45,112.61,5067.45,Two Year,Mailed Check,No
C04232,74,M,13,41.57,540.41,Month-to-Month,Electronic Check,Yes
C04233,70,F,62,45.56,2824.72,Month-to-Month,Electronic Check,No
C04234,70,F,71,49.7,3528.7,Month-to-Month,Bank Transfer,No
C04235,63,F,2,96.85,193.7,Month-to-Month,Bank Transfer,Yes
C04236,69,M,27,62.76,1694.52,Month-to-Month,Bank Transfer,Yes
C04237,31,F,28,101.93,2854.04,Two Year,Mailed Check,No
C04238,53,F,17,98.49,1674.33,Two Year,Mailed Check,Yes
C04239,29,M,34,112.95,3840.3,Month-to-Month,Bank Transfer,Yes
C04240,34,M,46,95.66,4400.36,Month-to-Month,Electronic Check,No
C04241,56,F,4,25.19,100.76,Month-to-Month,Electronic Check,Yes
C04242,26,M,58,103.73,6016.34,Two Year,Credit Card,No
C04243,52,F,58,113.81,6600.98,Month-to-Month,Bank Transfer,No
C04244,77,F,46,119.37,5491.02,One Year,Mailed Check,Yes
C04245,30,M,12,32.53,390.36,Month-to-Month,Credit Card,Yes
C04246,32,F,32,81.33,2602.56,Month-to-Month,Credit Card,Yes
C04247,35,M,61,39.95,2436.95,Month-to-Month,Credit Card,No
C04248,68,M,15,46.25,693.75,Month-to-Month,Bank Transfer,Yes
C04249,50,M,43,94.56,4066.08,Month-to-Month,Bank Transfer,No
C04250,23,F,57,117.77,6712.89,Month-to-Month,Bank Transfer,Yes
C04251,76,M,5,79.49,397.45,Month-to-Month,Electronic Check,Yes
C04252,44,M,14,105.06,1470.84,One Year,Credit Card,Yes
C04253,40,F,3,20.89,62.67,Month-to-Month,Electronic Check,Yes
C04254,76,F,55,23.66,1301.3,Month-to-Month,Bank Transfer,No
C04255,44,F,63,79.67,5019.21,Month-to-Month,Electronic Check,No
C04256,51,F,67,58.9,3946.3,Two Year,Electronic Check,Yes
C04257,73,M,33,108.98,3596.34,One Year,Mailed Check,No
C04258,63,M,55,50.2,2761.0,One Year,Bank Transfer,No
C04259,55,M,31,63.21,1959.51,Month-to-Month,Credit Card,No
C04260,31,F,8,72.79,582.32,Month-to-Month,Bank Transfer,Yes
C04261,53,F,62,47.3,2932.6,Month-to-Month,Electronic Check,No
C04262,70,M,71,110.85,7870.35,Month-to-Month,Bank Transfer,No
C04263,25,F,32,66.45,2126.4,One Year,Bank Transfer,No
C04264,79,F,20,62.42,1248.4,Two Year,Mailed Check,No
C04265,52,M,54,104.98,5668.92,Two Year,Mailed Check,No
C04266,36,M,56,51.2,2867.2,Month-to-Month,Bank Transfer,No
C04267,47,F,1,101.75,101.75,Month-to-Month,Mailed Check,Yes
C04268,31,F,12,32.23,386.76,Month-to-Month,Electronic Check,No
C04269,76,F,3,38.28,114.84,Month-to-Month,Electronic Check,No
C04270,37,M,49,115.08,5638.92,Two Year,Electronic Check,No
C04271,66,M,47,104.24,4899.28,Month-to-Month,Mailed Check,Yes
C04272,42,M,29,58.79,1704.91,Two Year,Bank Transfer,Yes
C04273,57,M,28,83.85,2347.8,One Year,Electronic Check,No
C04274,41,M,7,114.3,800.1,Month-to-Month,Credit Card,Yes
C04275,31,F,11,41.19,453.09,Month-to-Month,Electronic Check,No
C04276,43,F,40,25.9,1036.0,One Year,Bank Transfer,Yes
C04277,55,F,25,73.75,1843.75,Month-to-Month,Electronic Check,No
C04278,40,M,49,34.26,1678.74,Month-to-Month,Credit Card,No
C04279,39,M,1,38.73,38.73,Month-to-Month,Electronic Check,Yes
C04280,65,M,54,109.15,5894.1,Month-to-Month,Electronic Check,No
C04281,74,F,55,20.74,1140.7,One Year,Bank Transfer,Yes
C04282,36,M,13,101.68,1321.84,Month-to-Month,Electronic Check,Yes
C04283,63,M,5,71.7,358.5,One Year,Electronic Check,Yes
C04284,68,F,60,75.93,4555.8,One Year,Mailed Check,No
C04285,20,M,11,87.18,958.98,Month-to-Month,Bank Transfer,Yes
C04286,59,F,12,63.14,757.68,One Year,Bank Transfer,Yes
C04287,36,M,18,31.56,568.08,Month-to-Month,Bank Transfer,Yes
C04288,26,M,43,30.28,1302.04,One Year,Bank Transfer,No
C04289,45,F,58,95.44,5535.52,Month-to-Month,Electronic Check,No
C04290,37,F,36,42.1,1515.6,Month-to-Month,Credit Card,No
C04291,62,F,24,22.81,547.44,Month-to-Month,Credit Card,Yes
C04292,24,F,15,117.96,1769.4,Two Year,Mailed Check,Yes
C04293,31,F,37,118.04,4367.48,Month-to-Month,Electronic Check,No
C04294,26,F,42,57.81,2428.02,Month-to-Month,Bank Transfer,No
C04295,76,M,13,22.55,293.15,Month-to-Month,Bank Transfer,No
C04296,77,M,5,92.73,463.65,Month-to-Month,Credit Card,Yes
C04297,72,F,22,103.1,2268.2,Two Year,Mailed Check,Yes
C04298,74,M,59,32.5,1917.5,One Year,Electronic Check,No
C04299,77,F,11,33.55,369.05,Two Year,Mailed Check,No
C04300,36,M,12,102.22,1226.64,Month-to-Month,Electronic Check,Yes
C04301,64,F,5,112.19,560.95,Month-to-Month,Mailed Check,Yes
C04302,69,M,62,99.08,6142.96,One Year,Mailed Check,Yes
C04303,31,M,37,40.07,1482.59,One Year,Bank Transfer,No
C04304,73,M,49,61.15,2996.35,Month-to-Month,Credit Card,Yes
C04305,55,M,51,80.08,4084.08,One Year,Bank Transfer,Yes
C04306,70,M,39,36.03,1405.17,Two Year,Credit Card,No
C04307,78,F,7,41.06,287.42,Month-to-Month,Mailed Check,Yes
C04308,53,F,60,48.29,2897.4,One Year,Electronic Check,No
C04309,57,F,7,70.95,496.65,Month-to-Month,Bank Transfer,Yes
C04310,34,M,33,71.08,2345.64,Two Year,Electronic Check,No
C04311,47,F,59,101.43,5984.37,One Year,Bank Transfer,No
C04312,26,M,56,95.3,5336.8,Month-to-Month,Bank Transfer,Yes
C04313,50,M,45,111.37,5011.65,Month-to-Month,Bank Transfer,No
C04314,73,M,21,103.29,2169.09,Two Year,Electronic Check,Yes
C04315,69,F,39,45.39,1770.21,One Year,Bank Transfer,No
C04316,42,M,44,53.13,2337.72,Month-to-Month,Bank Transfer,No
C04317,31,F,54,70.04,3782.16,One Year,Bank Transfer,No
C04318,28,F,50,21.43,1071.5,One Year,Electronic Check,No
C04319,70,M,4,110.39,441.56,Month-to-Month,Bank Transfer,Yes
C04320,52,M,12,24.43,293.16,Month-to-Month,Electronic Check,Yes
C04321,58,F,27,52.24,1410.48,One Year,Credit Card,No
C04322,76,F,61,76.92,4692.12,Month-to-Month,Bank Transfer,No
C04323,31,F,23,71.78,1650.94,Month-to-Month,Mailed Check,Yes
C04324,47,F,6,85.45,512.7,Two Year,Credit Card,Yes
C04325,58,F,37,72.75,2691.75,Month-to-Month,Electronic Check,No
C04326,21,F,36,42.9,1544.4,Month-to-Month,Mailed Check,Yes
C04327,76,M,67,40.11,2687.37,Month-to-Month,Electronic Check,No
C04328,21,F,41,110.72,4539.52,One Year,Electronic Check,No
C04329,45,F,4,46.4,185.6,One Year,Bank Transfer,Yes
C04330,25,F,63,48.1,3030.3,One Year,Mailed Check,No
C04331,19,F,49,61.3,3003.7,Month-to-Month,Electronic Check,No
C04332,58,M,14,33.94,475.16,One Year,Credit Card,No
C04333,78,M,52,70.73,3677.96,Two Year,Bank Transfer,No
C04334,63,F,24,86.5,2076.0,Month-to-Month,Credit Card,Yes
C04335,39,F,8,98.6,788.8,Month-to-Month,Credit Card,Yes
C04336,58,F,37,91.15,3372.55,Two Year,Bank Transfer,Yes
C04337,73,M,21,34.76,729.96,Month-to-Month,Electronic Check,No
C04338,72,M,48,65.61,3149.28,Month-to-Month,Credit Card,No
C04339,33,M,67,23.86,1598.62,Month-to-Month,Electronic Check,No
C04340,46,M,14,21.78,304.92,Month-to-Month,Electronic Check,Yes
C04341,79,M,64,64.01,4096.64,Month-to-Month,Bank Transfer,No
C04342,66,M,53,45.3,2400.9,Month-to-Month,Credit Card,No
C04343,65,F,29,88.34,2561.86,Two Year,Credit Card,Yes
C04344,47,M,19,92.42,1755.98,One Year,Bank Transfer,Yes
C04345,29,M,32,109.54,3505.28,One Year,Electronic Check,Yes
C04346,52,F,6,96.07,576.42,Month-to-Month,Electronic Check,Yes
C04347,28,M,7,24.82,173.74,One Year,Bank Transfer,Yes
C04348,63,F,27,57.16,1543.32,Month-to-Month,Electronic Check,No
C04349,67,M,44,47.3,2081.2,Two Year,Electronic Check,No
C04350,38,F,10,58.61,586.1,Two Year,Credit Card,Yes
C04351,38,F,30,36.01,1080.3,One Year,Electronic Check,Yes
C04352,22,F,11,29.77,327.47,Month-to-Month,Electronic Check,Yes
C04353,65,F,50,72.1,3605.0,Two Year,Electronic Check,No
C04354,37,F,43,92.04,3957.72,Month-to-Month,Electronic Check,No
C04355,54,M,49,90.19,4419.31,Month-to-Month,Bank Transfer,No
C04356,20,M,16,65.09,1041.44,Month-to-Month,Bank Transfer,Yes
C04357,61,F,34,72.23,2455.82,Two Year,Bank Transfer,Yes
C04358,50,F,0,71.63,0.0,Month-to-Month,Electronic Check,Yes
C04359,70,F,28,89.16,2496.48,Two Year,Bank Transfer,Yes
C04360,78,M,50,24.79,1239.5,Month-to-Month,Mailed Check,No
C04361,26,F,63,90.99,5732.37,Month-to-Month,Mailed Check,No
C04362,78,F,3,78.22,234.66,One Year,Mailed Check,No
C04363,26,F,27,39.81,1074.87,Month-to-Month,Credit Card,Yes
C04364,21,F,15,24.91,373.65,One Year,Electronic Check,No
C04365,52,M,62,30.85,1912.7,One Year,Credit Card,No
C04366,34,F,52,72.47,3768.44,One Year,Bank Transfer,Yes
C04367,51,F,16,95.84,1533.44,One Year,Electronic Check,Yes
C04368,41,M,39,53.47,2085.33,Month-to-Month,Mailed Check,No
C04369,49,F,12,57.91,694.92,Month-to-Month,Electronic Check,Yes
C04370,18,F,51,113.41,5783.91,Month-to-Month,Credit Card,No
C04371,25,M,57,41.3,2354.1,Month-to-Month,Bank Transfer,No
C04372,62,M,36,30.37,1093.32,Two Year,Bank Transfer,No
C04373,40,M,60,54.34,3260.4,One Year,Credit Card,No
C04374,64,F,33,94.59,3121.47,One Year,Electronic Check,Yes
C04375,57,F,69,82.61,5700.09,One Year,Credit Card,No
C04376,29,M,16,61.58,985.28,Month-to-Month,Bank Transfer,Yes
C04377,71,M,19,116.48,2213.12,One Year,Mailed Check,Yes
C04378,29,M,58,93.5,5423.0,Two Year,Bank Transfer,No
C04379,63,F,68,26.19,1780.92,Month-to-Month,Bank Transfer,No
C04380,64,F,32,94.46,3022.72,Two Year,Electronic Check,Yes
C04381,32,M,16,22.4,358.4,One Year,Mailed Check,No
C04382,58,F,56,85.03,4761.68,Month-to-Month,Bank Transfer,No
C04383,36,M,0,41.05,0.0,One Year,Mailed Check,No
C04384,43,F,12,89.64,1075.68,Month-to-Month,Credit Card,Yes
C04385,69,F,26,50.98,1325.48,Month-to-Month,Electronic Check,No
C04386,46,F,69,107.3,7403.7,Two Year,Mailed Check,No
C04387,39,F,58,53.69,3114.02,Two Year,Mailed Check,No
C04388,57,M,5,81.97,409.85,Two Year,Electronic Check,Yes
C04389,38,F,22,48.59,1068.98,Two Year,Credit Card,No
C04390,68,F,9,111.72,1005.48,Two Year,Mailed Check,Yes
C04391,55,M,50,98.1,4905.0,Two Year,Electronic Check,Yes
C04392,37,F,18,44.33,797.94,Month-to-Month,Bank Transfer,No
C04393,74,M,50,114.88,5744.0,Month-to-Month,Electronic Check,Yes
C04394,46,M,67,55.72,3733.24,Month-to-Month,Bank Transfer,No
C04395,68,F,41,85.19,3492.79,One Year,Mailed Check,No
C04396,21,F,56,94.29,5280.24,Two Year,Mailed Check,No
C04397,72,M,67,22.29,1493.43,Month-to-Month,Mailed Check,No
C04398,24,M,37,115.9,4288.3,One Year,Credit Card,Yes
C04399,45,M,61,54.44,3320.84,One Year,Credit Card,No
C04400,45,F,6,38.98,233.88,Month-to-Month,Bank Transfer,Yes
C04401,21,M,70,105.07,7354.9,Month-to-Month,Electronic Check,No
C04402,39,M,49,90.29,4424.21,Month-to-Month,Bank Transfer,Yes
C04403,29,M,51,28.67,1462.17,Month-to-Month,Electronic Check,No
C04404,62,F,25,31.7,792.5,One Year,Mailed Check,Yes
C04405,20,M,25,91.52,2288.0,Month-to-Month,Electronic Check,Yes
C04406,39,F,18,27.48,494.64,One Year,Credit Card,Yes
C04407,61,F,8,111.72,893.76,Month-to-Month,Electronic Check,No
C04408,19,M,60,94.15,5649.0,One Year,Electronic Check,No
C04409,41,F,19,53.55,1017.45,Month-to-Month,Mailed Check,No
C04410,51,M,49,56.29,2758.21,Two Year,Mailed Check,No
C04411,44,F,21,70.65,1483.65,Month-to-Month,Credit Card,No
C04412,72,F,12,56.1,673.2,Two Year,Electronic Check,Yes
C04413,58,M,11,98.35,1081.85,One Year,Electronic Check,Yes
C04414,18,M,9,117.47,1057.23,Two Year,Electronic Check,Yes
C04415,25,M,64,78.45,5020.8,Month-to-Month,Mailed Check,No
C04416,40,F,29,64.6,1873.4,Month-to-Month,Credit Card,No
C04417,55,F,7,42.28,295.96,Month-to-Month,Electronic Check,Yes
C04418,23,M,20,85.34,1706.8,Month-to-Month,Electronic Check,No
C04419,39,M,21,88.56,1859.76,Two Year,Electronic Check,Yes
C04420,42,F,17,88.52,1504.84,Month-to-Month,Electronic Check,Yes
C04421,35,F,65,22.7,1475.5,Two Year,Credit Card,No
C04422,34,F,47,109.91,5165.77,Two Year,Credit Card,No
C04423,78,M,43,53.81,2313.83,Month-to-Month,Credit Card,No
C04424,29,F,8,94.42,755.36,One Year,Mailed Check,Yes
C04425,23,M,66,95.98,6334.68,Month-to-Month,Electronic Check,No
C04426,43,F,53,85.06,4508.18,Month-to-Month,Electronic Check,No
C04427,44,F,25,59.49,1487.25,Month-to-Month,Electronic Check,Yes
C04428,25,M,25,80.84,2021.0,Two Year,Electronic Check,Yes
C04429,36,M,33,24.02,792.66,Month-to-Month,Bank Transfer,Yes
C04430,77,M,7,96.19,673.33,One Year,Credit Card,Yes
C04431,59,F,9,29.96,269.64,Month-to-Month,Bank Transfer,No
C04432,18,F,47,59.68,2804.96,One Year,Bank Transfer,No
C04433,74,F,54,30.36,1639.44,Month-to-Month,Mailed Check,No
C04434,46,M,53,103.71,5496.63,Month-to-Month,Mailed Check,No
C04435,62,F,39,75.03,2926.17,Month-to-Month,Electronic Check,No
C04436,66,M,14,89.1,1247.4,Month-to-Month,Bank Transfer,No
C04437,52,M,17,88.26,1500.42,One Year,Bank Transfer,Yes
C04438,57,M,22,104.16,2291.52,Month-to-Month,Credit Card,Yes
C04439,31,F,61,33.26,2028.86,Two Year,Bank Transfer,No
C04440,52,F,45,85.97,3868.65,Month-to-Month,Mailed Check,No
C04441,65,M,38,77.51,2945.38,Month-to-Month,Bank Transfer,Yes
C04442,62,F,14,23.09,323.26,Month-to-Month,Mailed Check,No
C04443,37,M,52,40.14,2087.28,Month-to-Month,Electronic Check,No
C04444,73,M,63,46.76,2945.88,Two Year,Mailed Check,No
C04445,66,F,62,27.26,1690.12,Two Year,Electronic Check,No
C04446,30,M,15,55.47,832.05,One Year,Credit Card,Yes
C04447,78,M,69,22.72,1567.68,Two Year,Electronic Check,No
C04448,55,F,65,75.32,4895.8,Two Year,Bank Transfer,No
C04449,66,M,12,41.15,493.8,One Year,Mailed Check,Yes
C04450,63,M,46,48.7,2240.2,Two Year,Electronic Check,Yes
C04451,66,M,8,111.05,888.4,Month-to-Month,Electronic Check,Yes
C04452,79,M,62,70.28,4357.36,One Year,Electronic Check,No
C04453,25,M,33,46.9,1547.7,Two Year,Electronic Check,No
C04454,60,M,28,79.85,2235.8,Month-to-Month,Electronic Check,No
C04455,37,M,36,40.17,1446.12,Two Year,Electronic Check,No
C04456,77,F,42,27.44,1152.48,Month-to-Month,Mailed Check,No
C04457,50,F,63,22.09,1391.67,Two Year,Bank Transfer,No
C04458,43,M,23,115.15,2648.45,Month-to-Month,Bank Transfer,Yes
C04459,56,M,70,92.46,6472.2,Month-to-Month,Electronic Check,No
C04460,38,F,33,99.99,3299.67,Month-to-Month,Mailed Check,No
C04461,70,F,47,118.09,5550.23,Two Year,Electronic Check,No
C04462,66,F,11,113.16,1244.76,Month-to-Month,Credit Card,Yes
C04463,79,F,22,93.69,2061.18,One Year,Bank Transfer,Yes
C04464,59,F,12,89.4,1072.8,One Year,Electronic Check,Yes
C04465,60,M,44,53.68,2361.92,Month-to-Month,Mailed Check,Yes
C04466,71,F,64,30.4,1945.6,Two Year,Bank Transfer,No
C04467,79,F,46,77.37,3559.02,Month-to-Month,Mailed Check,Yes
C04468,58,F,57,77.63,4424.91,One Year,Credit Card,No
C04469,26,M,4,115.22,460.88,Month-to-Month,Electronic Check,Yes
C04470,41,M,4,64.26,257.04,Month-to-Month,Credit Card,Yes
C04471,54,M,59,89.08,5255.72,Month-to-Month,Bank Transfer,No
C04472,66,M,20,77.5,1550.0,One Year,Electronic Check,Yes
C04473,58,M,23,37.68,866.64,Two Year,Bank Transfer,No
C04474,34,M,17,79.21,1346.57,Month-to-Month,Electronic Check,Yes
C04475,41,F,20,74.01,1480.2,Month-to-Month,Mailed Check,Yes
C04476,38,M,53,69.39,3677.67,Two Year,Bank Transfer,No
C04477,68,M,9,71.34,642.06,Month-to-Month,Credit Card,Yes
C04478,76,F,23,36.4,837.2,One Year,Credit Card,Yes
C04479,56,M,59,66.35,3914.65,One Year,Mailed Check,No
C04480,72,F,56,80.57,4511.92,Month-to-Month,Mailed Check,Yes
C04481,58,F,22,68.94,1516.68,One Year,Credit Card,Yes
C04482,56,M,21,68.87,1446.27,Two Year,Mailed Check,Yes
C04483,30,F,67,27.75,1859.25,Month-to-Month,Electronic Check,No
C04484,28,F,33,39.08,1289.64,One Year,Credit Card,Yes
C04485,63,F,69,52.1,3594.9,One Year,Bank Transfer,No
C04486,36,F,27,61.93,1672.11,Month-to-Month,Credit Card,Yes
C04487,28,M,38,79.39,3016.82,Month-to-Month,Mailed Check,Yes
C04488,30,F,41,106.33,4359.53,One Year,Electronic Check,Yes
C04489,63,M,22,35.92,790.24,Month-to-Month,Bank Transfer,No
C04490,62,F,69,21.51,1484.19,Month-to-Month,Credit Card,No
C04491,18,F,1,64.92,64.92,Two Year,Credit Card,Yes
C04492,57,F,23,63.21,1453.83,Two Year,Bank Transfer,No
C04493,61,M,16,75.19,1203.04,Two Year,Electronic Check,No
C04494,36,M,64,103.32,6612.48,Month-to-Month,Mailed Check,No
C04495,29,M,69,100.24,6916.56,Two Year,Mailed Check,Yes
C04496,25,F,68,30.0,2040.0,One Year,Mailed Check,No
C04497,25,F,59,113.4,6690.6,Two Year,Mailed Check,No
C04498,78,F,49,31.04,1520.96,Two Year,Bank Transfer,No
C04499,70,F,11,83.46,918.06,Two Year,Electronic Check,Yes
C04500,62,M,46,87.24,4013.04,Two Year,Electronic Check,Yes
C04501,29,F,66,87.99,5807.34,Month-to-Month,Credit Card,No
C04502,78,M,64,46.54,2978.56,One Year,Credit Card,No
C04503,65,F,26,53.03,1378.78,Month-to-Month,Electronic Check,Yes
C04504,50,M,47,74.87,3518.89,One Year,Credit Card,Yes
C04505,62,M,61,39.96,2437.56,Two Year,Electronic Check,No
C04506,43,F,43,22.03,947.29,Month-to-Month,Bank Transfer,No
C04507,56,F,18,76.21,1371.78,One Year,Bank Transfer,Yes
C04508,45,M,58,66.53,3858.74,One Year,Mailed Check,Yes
C04509,75,F,7,85.67,599.69,Month-to-Month,Electronic Check,Yes
C04510,22,F,54,34.67,1872.18,Month-to-Month,Bank Transfer,Yes
C04511,25,M,46,104.09,4788.14,Month-to-Month,Electronic Check,Yes
C04512,42,M,1,34.62,34.62,Month-to-Month,Credit Card,No
C04513,44,M,38,109.13,4146.94,One Year,Electronic Check,Yes
C04514,63,M,44,64.95,2857.8,One Year,Mailed Check,No
C04515,40,F,31,74.98,2324.38,Month-to-Month,Mailed Check,No
C04516,47,M,64,109.66,7018.24,Two Year,Bank Transfer,No
C04517,62,M,37,49.99,1849.63,One Year,Credit Card,Yes
C04518,64,M,10,38.18,381.8,One Year,Credit Card,Yes
C04519,40,F,9,64.58,581.22,Month-to-Month,Electronic Check,Yes
C04520,66,M,58,44.44,2577.52,One Year,Credit Card,No
C04521,64,F,54,72.78,3930.12,Month-to-Month,Mailed Check,No
C04522,37,M,19,47.53,903.07,One Year,Bank Transfer,Yes
C04523,35,M,16,106.45,1703.2,One Year,Bank Transfer,Yes
C04524,35,F,67,80.73,5408.91,Month-to-Month,Bank Transfer,Yes
C04525,19,M,4,20.02,80.08,Two Year,Credit Card,No
C04526,21,M,59,100.55,5932.45,Month-to-Month,Credit Card,No
C04527,47,F,22,53.02,1166.44,Month-to-Month,Mailed Check,Yes
C04528,50,M,45,52.02,2340.9,Two Year,Electronic Check,No
C04529,53,M,51,58.31,2973.81,Month-to-Month,Electronic Check,No
C04530,35,M,9,83.03,747.27,One Year,Bank Transfer,Yes
C04531,54,M,45,64.21,2889.45,One Year,Bank Transfer,No
C04532,36,F,27,82.86,2237.22,Month-to-Month,Credit Card,Yes
C04533,64,M,42,34.68,1456.56,Two Year,Bank Transfer,Yes
C04534,45,F,25,117.02,2925.5,Month-to-Month,Mailed Check,Yes
C04535,57,M,54,92.96,5019.84,Month-to-Month,Mailed Check,No
C04536,37,F,47,45.02,2115.94,Two Year,Bank Transfer,No
C04537,66,M,28,92.42,2587.76,One Year,Bank Transfer,No
C04538,50,F,26,77.5,2015.0,One Year,Bank Transfer,No
C04539,29,M,17,30.92,525.64,Two Year,Bank Transfer,No
C04540,75,F,59,37.82,2231.38,Month-to-Month,Bank Transfer,No
C04541,68,F,68,24.13,1640.84,Month-to-Month,Mailed Check,No
C04542,32,M,20,100.92,2018.4,Month-to-Month,Electronic Check,Yes
C04543,58,F,23,75.17,1728.91,Two Year,Mailed Check,No
C04544,56,M,2,51.67,103.34,Month-to-Month,Mailed Check,No
C04545,19,M,61,32.63,1990.43,Month-to-Month,Bank Transfer,No
C04546,46,M,1,68.4,68.4,Month-to-Month,Electronic Check,Yes
C04547,58,M,65,72.53,4714.45,Month-to-Month,Bank Transfer,No
C04548,27,M,41,90.19,3697.79,One Year,Mailed Check,No
C04549,19,F,33,116.99,3860.67,Two Year,Electronic Check,Yes
C04550,68,M,41,63.49,2603.09,Month-to-Month,Credit Card,No
C04551,28,M,19,60.6,1151.4,Month-to-Month,Bank Transfer,Yes
C04552,30,M,67,56.99,3818.33,Two Year,Credit Card,No
C04553,27,M,44,102.69,4518.36,Month-to-Month,Credit Card,Yes
C04554,31,M,41,35.63,1460.83,Two Year,Credit Card,Yes
C04555,35,M,46,54.38,2501.48,One Year,Credit Card,No
C04556,68,F,4,92.5,370.0,Month-to-Month,Electronic Check,Yes
C04557,71,F,48,21.57,1035.36,Two Year,Bank Transfer,No
C04558,26,M,36,48.94,1761.84,Month-to-Month,Electronic Check,No
C04559,74,F,33,84.14,2776.62,Month-to-Month,Bank Transfer,Yes
C04560,56,M,69,38.6,2663.4,Month-to-Month,Bank Transfer,No
C04561,45,M,17,50.27,854.59,Two Year,Bank Transfer,Yes
C04562,20,M,18,68.6,1234.8,Two Year,Electronic Check,Yes
C04563,37,M,39,62.2,2425.8,Month-to-Month,Mailed Check,No
C04564,23,M,16,30.6,489.6,Two Year,Credit Card,Yes
C04565,44,F,59,113.82,6715.38,One Year,Mailed Check,Yes
C04566,70,F,41,24.43,1001.63,Month-to-Month,Mailed Check,No
C04567,19,F,71,94.97,6742.87,One Year,Mailed Check,No
C04568,46,F,64,27.14,1736.96,One Year,Credit Card,Yes
